gender,attractiveness,likes,matches
FEMALE,0.7724007872903981,144,10
FEMALE,0.08982497583996607,14,2
FEMALE,0.5877446145213168,114,9
FEMALE,0.6595826433715863,124,4
FEMALE,0.8913217349248922,185,14
FEMALE,0.41926842701205047,78,4
FEMALE,0.43739436280470745,78,5
FEMALE,0.8326027871142779,162,16
FEMALE,0.25831411794203063,51,4
FEMALE,0.2502800285031497,31,2
FEMALE,0.8438281243433916,157,9
FEMALE,0.6391668073566469,116,11
FEMALE,0.45083180513893417,85,7
FEMALE,0.16909373644898718,26,1
FEMALE,0.7237116135838748,135,19
FEMALE,0.8432928550355323,165,9
FEMALE,0.12314666453273393,19,2
FEMALE,0.14611635651571186,22,0
FEMALE,0.8820047304817411,171,11
FEMALE,0.37109325099966706,53,3
FEMALE,0.5413282941547344,93,8
FEMALE,0.8017248630551458,158,17
FEMALE,0.6579212335688598,131,12
FEMALE,0.9053533200374093,173,14
FEMALE,0.7639293118756862,135,8
FEMALE,0.021999080304785812,2,0
FEMALE,0.2202065146751011,45,4
FEMALE,0.7404645940812815,144,15
FEMALE,0.8521115459386986,174,17
FEMALE,0.21138914597670033,27,1
FEMALE,0.1601005390033391,29,1
FEMALE,0.31671300388936174,48,3
FEMALE,0.34141707098626606,59,4
FEMALE,0.34601890626714094,67,5
FEMALE,0.8305246223379288,155,15
FEMALE,0.13321610315433163,13,2
FEMALE,0.2883036479295866,46,3
FEMALE,0.8719574801320807,163,8
FEMALE,0.9746299878549558,192,10
FEMALE,0.11031201458603879,18,2
FEMALE,0.8865387962794596,181,11
FEMALE,0.8362319158350774,165,19
FEMALE,0.6677592158427565,111,10
FEMALE,0.6524914514749734,107,7
FEMALE,0.9977363306440614,201,14
FEMALE,0.9564405948341999,191,8
FEMALE,0.14465773057084497,15,1
FEMALE,0.05645243342043915,10,1
FEMALE,0.6958625029425864,128,11
FEMALE,0.24001486016766826,34,0
FEMALE,0.7948905089206825,156,6
FEMALE,0.9763237267579634,196,15
FEMALE,0.8977618459955277,176,9
FEMALE,0.36412149475214695,59,8
FEMALE,0.9729163897492449,194,24
FEMALE,0.1723558817963453,21,0
FEMALE,0.1351090323087457,29,3
FEMALE,0.26108020194751225,43,3
FEMALE,0.16826196375585312,16,3
FEMALE,0.7301473760665813,137,9
FEMALE,0.6149442649981887,108,10
FEMALE,0.7154957402058659,142,11
FEMALE,0.7720844439116545,154,10
FEMALE,0.8437175807496484,170,9
FEMALE,0.4653647554991912,78,7
FEMALE,0.8770134436084125,164,8
FEMALE,0.9444360740718435,188,12
FEMALE,0.3064601536346745,56,9
FEMALE,0.42035289762229733,61,2
FEMALE,0.7036999509779215,132,7
FEMALE,0.3426549063302978,59,3
FEMALE,0.7883960910728487,154,17
FEMALE,0.49563075287231806,83,5
FEMALE,0.5044125777386714,80,5
FEMALE,0.8593962874959222,165,12
FEMALE,0.8519982383397889,170,17
FEMALE,0.6469524267681922,122,11
FEMALE,0.6817219735512106,120,9
FEMALE,0.6717140304050556,123,8
FEMALE,0.09541328699000573,13,1
FEMALE,0.7404148344541382,139,12
FEMALE,0.5823214066668689,114,10
FEMALE,0.5361879205891747,88,8
FEMALE,0.10184751531252945,8,0
FEMALE,0.7357200441037458,146,14
FEMALE,0.09854011597873269,16,0
FEMALE,0.4137946282441536,64,7
FEMALE,0.8475722335864403,177,19
FEMALE,0.7777632439541385,153,10
FEMALE,0.03284270983419402,3,1
FEMALE,0.46186581501841584,75,1
FEMALE,0.8152161640043162,163,13
FEMALE,0.22561031693229328,32,1
FEMALE,0.1993266988524378,32,0
FEMALE,0.9329937696388662,187,18
FEMALE,0.387838560082975,62,5
FEMALE,0.8576915066911242,174,14
FEMALE,0.26340905183126806,33,4
FEMALE,0.8315819088057796,160,12
FEMALE,0.04040594355739324,7,0
FEMALE,0.6491910157378056,124,7
FEMALE,0.2527734231680425,40,2
FEMALE,0.3341064478741821,57,5
FEMALE,0.10369317489188301,15,0
FEMALE,0.1697031941787015,18,0
FEMALE,0.46775099128092523,68,6
FEMALE,0.16186108199485094,19,2
FEMALE,0.17570071344958582,25,3
FEMALE,0.8214655244410798,155,17
FEMALE,0.8755943839279438,167,18
FEMALE,0.21118278732561957,34,0
FEMALE,0.5938811602937677,106,7
FEMALE,0.9554901742489283,188,9
FEMALE,0.8414672583605262,171,12
FEMALE,0.528768800599618,92,8
FEMALE,0.23235664414999535,38,2
FEMALE,0.32424323743585703,49,0
FEMALE,0.9566050275536051,185,6
FEMALE,0.4522922117057784,86,4
FEMALE,0.9335327404077283,186,13
FEMALE,0.3015059334479444,43,2
FEMALE,0.46423595998463496,100,7
FEMALE,0.3899653174030143,64,7
FEMALE,0.5631912583942413,104,8
FEMALE,0.11946063962211573,12,1
FEMALE,0.8688145823344107,170,16
FEMALE,0.6550716017856109,106,10
FEMALE,0.6787072863571396,128,7
FEMALE,0.0552244081209643,7,1
FEMALE,0.19731495206629213,34,3
FEMALE,0.5986129911680254,103,7
FEMALE,0.13644551183096953,18,0
FEMALE,0.09925751203345978,12,1
FEMALE,0.852070377909227,170,12
FEMALE,0.9126415926192534,190,18
FEMALE,0.8143198994608782,158,13
FEMALE,0.9867045635248256,197,16
FEMALE,0.19468006300688045,25,1
FEMALE,0.5702076062934158,115,5
FEMALE,0.633565873221777,123,5
FEMALE,0.08810886687244435,11,0
FEMALE,0.8128994707113555,161,12
FEMALE,0.8861296997757908,170,10
FEMALE,0.804808258367948,163,12
FEMALE,0.6277761597347492,116,8
FEMALE,0.951247721057833,190,9
FEMALE,0.1895296150045368,26,0
FEMALE,0.5606511104520611,98,5
FEMALE,0.7849349121307723,156,12
FEMALE,0.2045665363528435,33,5
FEMALE,0.07568792121979506,13,2
FEMALE,0.4267511188383927,77,8
FEMALE,0.049441313751315996,11,0
FEMALE,0.2357169391356686,37,4
FEMALE,0.33371303426148746,49,4
FEMALE,0.8253021979901609,160,12
FEMALE,0.08189796678320771,14,0
FEMALE,0.28292878914579733,44,2
FEMALE,0.8784017967859571,169,8
FEMALE,0.570397155465025,101,3
FEMALE,0.4982167457326625,84,3
FEMALE,0.3160363628543885,54,3
FEMALE,0.5835211247847454,126,6
FEMALE,0.3225626100249127,48,4
FEMALE,0.6735609483112489,118,8
FEMALE,0.6117416989362147,126,10
FEMALE,0.9796252885706387,198,8
FEMALE,0.7533082420597248,142,12
FEMALE,0.8697088359862417,165,10
FEMALE,0.5741019347515588,108,10
FEMALE,0.9340944415545404,185,10
FEMALE,0.7346200438265389,148,17
FEMALE,0.6106810459752434,124,4
FEMALE,0.8566458664567765,161,9
FEMALE,0.0454835708851592,7,0
FEMALE,0.7884681096725216,149,8
FEMALE,0.030669986773148472,1,0
FEMALE,0.7265590469746697,137,6
FEMALE,0.8410132735205469,166,8
FEMALE,0.6942040571928144,136,9
FEMALE,0.9438941164103968,186,12
FEMALE,0.918786308358271,180,16
FEMALE,0.38932823514496395,68,6
FEMALE,0.08924229716491672,14,1
FEMALE,0.2862650611903882,40,2
FEMALE,0.4438780273248145,71,3
FEMALE,0.6648064491924297,126,10
FEMALE,0.9528995783680061,194,14
FEMALE,0.8713615232269916,168,17
FEMALE,0.12249805453217855,24,3
FEMALE,0.22160109257603255,35,3
FEMALE,0.7808311935981769,150,10
FEMALE,0.2946331466289004,47,0
FEMALE,0.43358606035635383,84,6
FEMALE,0.6480652480771779,110,7
FEMALE,0.24118504754043912,41,1
FEMALE,0.08455247650391073,9,0
FEMALE,0.04059356913792489,3,0
FEMALE,0.9867994390047347,199,11
FEMALE,0.29977588955055867,53,6
FEMALE,0.9226033781485949,186,14
FEMALE,0.7000429935763597,134,14
FEMALE,0.8773836539282208,176,13
FEMALE,0.8734030054170706,164,13
FEMALE,0.09150286696785925,14,1
FEMALE,0.78997400456114,158,8
FEMALE,0.8566042882157093,171,13
FEMALE,0.1447621240140301,19,2
FEMALE,0.44354069840263544,77,7
FEMALE,0.730975337082855,145,11
FEMALE,0.9756736740042528,193,11
FEMALE,0.02080671369886178,2,0
FEMALE,0.40531186537448693,77,4
FEMALE,0.17888522270670915,16,2
FEMALE,0.0990234555638938,7,1
FEMALE,0.2970100104783864,52,2
FEMALE,0.8383022786507783,165,16
FEMALE,0.272830351370139,43,2
FEMALE,0.6405412842377157,118,8
FEMALE,0.4806332632323237,75,3
FEMALE,0.16892977856817815,22,0
FEMALE,0.0037722217877288466,0,0
FEMALE,0.5258034701741348,87,5
FEMALE,0.32668289171814857,42,4
FEMALE,0.7579320580035013,157,11
FEMALE,0.7288992948879673,136,8
FEMALE,0.1565907157166686,24,3
FEMALE,0.7523901618005677,141,7
FEMALE,0.3279178627538146,63,4
FEMALE,0.6085105311416878,111,7
FEMALE,0.3928036686967572,75,4
FEMALE,0.43238397722869537,72,5
FEMALE,0.6343704285903267,110,10
FEMALE,0.045394576342302595,8,0
FEMALE,0.2695125440789863,45,5
FEMALE,0.09431134929355722,13,0
FEMALE,0.8122619296945464,166,13
FEMALE,0.20308677718213863,31,1
FEMALE,0.007047097002548908,0,0
FEMALE,0.7543494477401546,144,8
FEMALE,0.24101328095262975,40,3
FEMALE,0.45040311816378165,68,4
FEMALE,0.49592792582211986,78,3
FEMALE,0.5960535927874641,107,6
FEMALE,0.263086256228524,35,1
FEMALE,0.6215136567061628,104,9
FEMALE,0.996186039317343,198,16
FEMALE,0.8808002230502628,178,17
FEMALE,0.9125485381723906,173,15
FEMALE,0.6988109829537472,126,8
FEMALE,0.16462074590430742,33,1
FEMALE,0.688942766662778,144,10
FEMALE,0.6494902414368521,125,5
FEMALE,0.4367455572542249,70,4
FEMALE,0.9092096894365927,184,17
FEMALE,0.5780903884321432,111,8
FEMALE,0.7564914542401302,147,14
FEMALE,0.7687502441304978,140,6
FEMALE,0.3944318139049968,62,6
FEMALE,0.7515096169096345,150,8
FEMALE,0.8951402251545506,168,9
FEMALE,0.5883421395794027,111,11
FEMALE,0.7260666618046566,138,10
FEMALE,0.8910955535516247,184,16
FEMALE,0.6745390267117185,132,7
FEMALE,0.5827108328069348,99,5
FEMALE,0.797331371036211,153,9
FEMALE,0.3624120925042862,66,8
FEMALE,0.7243913346615314,140,10
FEMALE,0.3716791949893924,57,9
FEMALE,0.2969021848704698,52,1
FEMALE,0.7992559243091276,155,15
FEMALE,0.8168751295937305,169,8
FEMALE,0.6019110347988718,115,7
FEMALE,0.842564498517148,164,12
FEMALE,0.2033222021857496,27,1
FEMALE,0.13502707369205724,19,2
FEMALE,0.05006116959190954,7,0
FEMALE,0.21779711799159895,26,0
FEMALE,0.8029264850143575,168,10
FEMALE,0.4092094187510369,62,2
FEMALE,0.9488722867087737,188,22
FEMALE,0.13498417476961444,19,2
FEMALE,0.6758257841689141,129,11
FEMALE,0.16047136025222342,16,3
MALE,0.9361449676802056,35,18
MALE,0.7356473086357883,10,7
MALE,0.26765185468916053,0,0
MALE,0.07659979198161271,0,0
MALE,0.31828064492784724,0,0
MALE,0.35064833419914243,1,1
MALE,0.6456054221958513,3,2
MALE,0.7247072272226046,6,2
MALE,0.6022113575752039,0,0
MALE,0.40979153002141677,1,1
MALE,0.04543345365294782,0,0
MALE,0.16583112941991573,0,0
MALE,0.2785773029575149,0,0
MALE,0.19000269637935752,0,0
MALE,0.539493956380277,0,0
MALE,0.5809346041413284,1,1
MALE,0.5920799405578557,1,1
MALE,0.4058303433012187,1,1
MALE,0.7357669987539384,8,4
MALE,0.3376830525740844,0,0
MALE,0.6586997621099783,6,3
MALE,0.6929294851511995,8,6
MALE,0.896457520556529,30,19
MALE,0.5226180098213815,1,1
MALE,0.3751564403535429,1,1
MALE,0.5693255690051445,1,1
MALE,0.19092415721223543,0,0
MALE,0.4857823432698385,0,0
MALE,0.9690701169501938,39,23
MALE,0.668682380857946,3,2
MALE,0.905411469602285,28,15
MALE,0.13387441666124367,0,0
MALE,0.15014847926363728,0,0
MALE,0.4893256276004231,0,0
MALE,0.07051010051505113,0,0
MALE,0.2653273927144386,0,0
MALE,0.4890560245614409,1,0
MALE,0.8930671370949765,24,9
MALE,0.028747848549819377,0,0
MALE,0.45240970194236085,1,1
MALE,0.722866113515149,3,1
MALE,0.5607137742075554,1,0
MALE,0.30544490487291687,0,0
MALE,0.22121535265979975,0,0
MALE,0.07513796326542355,0,0
MALE,0.7224193373268721,5,3
MALE,0.6261764417199558,2,1
MALE,0.3607209953524738,0,0
MALE,0.8157621551874701,13,8
MALE,0.7442703682501091,11,5
MALE,0.8366796353898273,19,12
MALE,0.24281597411931666,0,0
MALE,0.7971923602365648,10,7
MALE,0.19812032738378305,0,0
MALE,0.2142999847722188,0,0
MALE,0.15233043036634564,0,0
MALE,0.2548387846765112,0,0
MALE,0.3470846206795777,0,0
MALE,0.8634041911124767,22,9
MALE,0.42643476605641284,0,0
MALE,0.4572508284066139,0,0
MALE,0.7211529390696402,10,5
MALE,0.08161453893956094,0,0
MALE,0.646563960953217,4,3
MALE,0.6786638300473817,4,3
MALE,0.3896589376641564,0,0
MALE,0.5722144736271367,1,1
MALE,0.9709503059998819,43,20
MALE,0.16308070827895083,0,0
MALE,0.830959311469557,9,6
MALE,0.7128075962804131,7,4
MALE,0.844417769322826,21,10
MALE,0.5028578645698933,0,0
MALE,0.02244649002523258,0,0
MALE,0.1173802767331591,0,0
MALE,0.4263233195883013,0,0
MALE,0.5036107941284254,0,0
MALE,0.2261755301824837,0,0
MALE,0.16087119706116038,0,0
MALE,0.9599162346465414,38,18
MALE,0.20921073231235598,0,0
MALE,0.6032337127856486,2,2
MALE,0.8628484980529234,21,9
MALE,0.31041541987436594,0,0
MALE,0.2883280751578534,0,0
MALE,0.5720879905392849,1,1
MALE,0.15762861707804277,0,0
MALE,0.10060684541165132,0,0
MALE,0.3166822298570121,0,0
MALE,0.037369549068661745,0,0
MALE,0.08738251265340158,0,0
MALE,0.18278729909391878,0,0
MALE,0.9711928515499971,38,17
MALE,0.44710271723286055,1,1
MALE,0.10259198943064785,0,0
MALE,0.8864096320099463,30,13
MALE,0.04267172729564073,0,0
MALE,0.30842804138726343,0,0
MALE,0.24832174655315853,0,0
MALE,0.7262278672195116,9,5
MALE,0.4163318077268957,1,0
MALE,0.43545664766266734,0,0
MALE,0.45841934889818703,0,0
MALE,0.6107145050205186,1,1
MALE,0.050807459340597494,0,0
MALE,0.5026006270338547,1,0
MALE,0.0990189698498265,0,0
MALE,0.7893143880949827,15,8
MALE,0.8197489264032626,11,6
MALE,0.4123139932873674,0,0
MALE,0.08363594831232835,0,0
MALE,0.20043670335464658,0,0
MALE,0.58479534006232,5,2
MALE,0.8262805811036954,16,7
MALE,0.9030465860365395,30,16
MALE,0.3686234862683875,0,0
MALE,0.5305066583361066,1,1
MALE,0.18506416099323686,0,0
MALE,0.28440369115143505,0,0
MALE,0.8892175444983187,21,10
MALE,0.10113088296511241,0,0
MALE,0.9741524339841268,46,24
MALE,0.11214512901172335,0,0
MALE,0.2686217773292524,0,0
MALE,0.3846955368760985,0,0
MALE,0.34278317078355824,0,0
MALE,0.6871267536397143,4,3
MALE,0.6458750632587312,4,2
MALE,0.3962050595063845,0,0
MALE,0.014960876838890913,0,0
MALE,0.8149173066712075,11,9
MALE,0.19614236484976255,0,0
MALE,0.9341820300453115,32,19
MALE,0.6488239662222265,3,2
MALE,0.6989912000716726,8,3
MALE,0.4328179580931588,0,0
MALE,0.9294474623309932,32,18
MALE,0.32521358293356406,1,0
MALE,0.025695298643548803,0,0
MALE,0.2903836397401244,0,0
MALE,0.35332042686344944,0,0
MALE,0.5750966197186596,0,0
MALE,0.3250527625092555,1,0
MALE,0.5936224294400836,2,1
MALE,0.26229403141904095,0,0
MALE,0.04435186243579348,0,0
MALE,0.4334770175439341,1,0
MALE,0.9080670615934802,27,14
MALE,0.9244239675569053,34,16
MALE,0.4750431870459144,0,0
MALE,0.2135187935424665,0,0
MALE,0.9935138426609859,48,24
MALE,0.01748173110301232,0,0
MALE,0.6331717207014376,0,0
MALE,0.5504516534062293,0,0
MALE,0.2852164043063832,0,0
MALE,0.5662621104371893,2,1
MALE,0.7052285225439185,7,4
MALE,0.5499713167818938,1,0
MALE,0.5228805381370363,0,0
MALE,0.6383450763290774,3,1
MALE,0.7712946559700599,6,3
MALE,0.215386035553932,0,0
MALE,0.7833710796671376,13,6
MALE,0.3811210369974163,0,0
MALE,0.0771010118219434,0,0
MALE,0.462579738751947,0,0
MALE,0.37367336895287895,0,0
MALE,0.8424285170956439,17,9
MALE,0.868382262075356,22,13
MALE,0.4591848485186254,0,0
MALE,0.699295110203182,7,2
MALE,0.5804756721029238,0,0
MALE,0.9551815499942938,36,16
MALE,0.012923277546658007,0,0
MALE,0.8716354390454724,16,10
MALE,0.15794710890314412,0,0
MALE,0.6955660208820809,3,0
MALE,0.061360763202128576,0,0
MALE,0.8266002265271309,19,7
MALE,0.833381701743067,11,6
MALE,0.9496439946573938,37,19
MALE,0.18433088232699057,0,0
MALE,0.5466227078234097,2,1
MALE,0.8307504037461202,17,9
MALE,0.2262403303804451,0,0
MALE,0.28013419147198615,0,0
MALE,0.5561950282819356,0,0
MALE,0.7732388909951714,6,5
MALE,0.07576021772534325,0,0
MALE,0.45582341422361217,0,0
MALE,0.8050455592782457,16,8
MALE,0.5735545928554178,2,1
MALE,0.38290423153566877,1,0
MALE,0.4480152920332857,0,0
MALE,0.44197291548033923,0,0
MALE,0.4697706616757036,1,1
MALE,0.8230705567343465,23,11
MALE,0.3672411188980157,1,0
MALE,0.4795798651810137,0,0
MALE,0.10004108488644092,0,0
MALE,0.04189645980148282,0,0
MALE,0.7888391791279529,14,8
MALE,0.2920776509515135,0,0
MALE,0.8132684937148358,11,6
MALE,0.6315999952110825,5,0
MALE,0.8651601512359933,24,9
MALE,0.04997749969420762,0,0
MALE,0.7316001854974578,9,5
MALE,0.8121182530190706,11,5
MALE,0.44909019679088447,0,0
MALE,0.35380444601009853,0,0
MALE,0.6889688058505524,5,4
MALE,0.9000011410485125,29,17
MALE,0.6171782445067692,6,4
MALE,0.6342215548238949,5,2
MALE,0.9627950638588507,35,19
MALE,0.7239924744970981,7,4
MALE,0.6196708572762788,5,2
MALE,0.1909150534593579,0,0
MALE,0.9500149393423037,44,22
MALE,0.28003764136381837,0,0
MALE,0.9329934575514663,34,20
MALE,0.09181978457407214,0,0
MALE,0.37338021448960523,1,1
MALE,0.4182773458621195,0,0
MALE,0.8270880971160401,12,7
MALE,0.1946261154263197,0,0
MALE,0.6941135261305994,8,6
MALE,0.9509603393998292,37,16
MALE,0.9777543092742706,45,28
MALE,0.11660397674672862,0,0
MALE,0.7044598985365265,8,6
MALE,0.9657206386169449,39,21
MALE,0.8852749422888003,27,12
MALE,0.5815010519165219,3,2
MALE,0.12145110129462366,0,0
MALE,0.09326288889937662,0,0
MALE,0.9405883129455483,40,25
MALE,0.6253488501404663,4,1
MALE,0.9867753744756045,45,26
MALE,0.12550624897344298,0,0
MALE,0.95041730056456,38,20
MALE,0.2271433735879419,0,0
MALE,0.5038169103797249,1,0
MALE,0.4878166514672646,0,0
MALE,0.18702811817903509,0,0
MALE,0.4685910753270547,1,1
MALE,0.057557974861875416,0,0
MALE,0.8602430640459597,26,10
MALE,0.43683580317832826,0,0
MALE,0.7291007092585017,5,2
MALE,0.3572045677754795,1,1
MALE,0.5835898299358779,1,1
MALE,0.18096147692602904,0,0
MALE,0.7235653577882845,11,11
MALE,0.2944023596928801,0,0
MALE,0.39777455581995447,0,0
MALE,0.90253757020254,27,15
MALE,0.39752945282318974,0,0
MALE,0.44658136306408325,0,0
MALE,0.913490108685537,28,19
MALE,0.6792254828438286,5,1
MALE,0.29564684755571846,0,0
MALE,0.8106720885476999,16,11
MALE,0.6755422770157093,2,2
MALE,0.38460396279354514,0,0
MALE,0.9811808630866657,46,26
MALE,0.9379199881428445,33,14
MALE,0.9907788227326694,48,26
MALE,0.23187004010992096,0,0
MALE,0.10464444265116113,0,0
MALE,0.8395161406871272,13,8
MALE,0.9020547701556001,29,12
MALE,0.9207891945025476,32,12
MALE,0.44960785598994646,1,1
MALE,0.03584267349310799,0,0
MALE,0.7616566861071034,15,8
MALE,0.2144665639971024,0,0
MALE,0.40573596559824876,0,0
MALE,0.22331628940280634,0,0
MALE,0.10157190056883958,0,0
MALE,0.7651758271738468,16,8
MALE,0.0731351943519396,0,0
MALE,0.01706911553122359,0,0
MALE,0.04626480923811471,0,0
MALE,0.7413945878071602,9,6
MALE,0.8929068663718345,26,13
MALE,0.841983426651141,16,6
MALE,0.6329911765185388,4,2
MALE,0.38656010421520115,0,0
MALE,0.1316016118280634,0,0
MALE,0.8771756807712343,20,11
MALE,0.9551955575684552,36,20
MALE,0.6339896002141049,2,1
MALE,0.19901782966918913,0,0
MALE,0.4339282169605899,0,0
MALE,0.5551476835461069,0,0
MALE,0.3839351466908182,1,1
MALE,0.9348737126898375,25,11
MALE,0.7438380873714626,7,2
MALE,0.025837661368991904,0,0
MALE,0.9403137297954699,34,16
MALE,0.14128638836488405,0,0
MALE,0.6091378344100721,3,1
MALE,0.31575136411848137,0,0
MALE,0.7854004742969266,12,4
MALE,0.08161958477671227,0,0
MALE,0.0662358176751986,0,0
MALE,0.6379314768549416,6,1
MALE,0.1982461258132533,0,0
MALE,0.009929857141206755,0,0
MALE,0.19165068683990238,0,0
MALE,0.7743869560220344,11,5
MALE,0.026959735494276993,0,0
MALE,0.7936977405377782,9,3
MALE,0.8455443054149843,16,10
MALE,0.6702311792808302,1,1
MALE,0.9113730793336392,28,15
MALE,0.3649814542930473,0,0
MALE,0.6002894151076628,0,0
MALE,0.7224299180088324,2,1
MALE,0.02849650442545737,0,0
MALE,0.408825331315242,1,1
MALE,0.9256501518415041,31,18
MALE,0.8570530307693506,23,6
MALE,0.3387036705746961,0,0
MALE,0.6258095576321097,5,3
MALE,0.00025224909080512337,0,0
MALE,0.9169212253221883,29,15
MALE,0.10742129661727096,0,0
MALE,0.6279310452623791,4,0
MALE,0.5653727361337121,2,1
MALE,0.20041810284156036,0,0
MALE,0.06011948717212379,0,0
MALE,0.4646004445530214,1,0
MALE,0.8071899596335248,6,0
MALE,0.7424833994476339,9,4
MALE,0.198773548185614,0,0
MALE,0.08962902491119207,0,0
MALE,0.993008740490689,48,22
MALE,0.34027404258156624,0,0
MALE,0.9521268429823355,32,16
MALE,0.5539099809339125,3,2
MALE,0.4167946616875292,0,0
MALE,0.5048611615871313,2,1
MALE,0.19886968939951077,0,0
MALE,0.7895710428127091,13,4
MALE,0.390460582284487,0,0
MALE,0.3348395538815815,0,0
MALE,0.24511891751069737,0,0
MALE,0.4739800626783285,0,0
MALE,0.193179777242672,0,0
MALE,0.49531809449555275,0,0
MALE,0.6311133783642201,4,2
MALE,0.7346151782631088,5,3
MALE,0.10883592955561983,0,0
MALE,0.1578363411325735,0,0
MALE,0.17538683811572575,0,0
MALE,0.30722451234240367,0,0
MALE,0.651465678611165,2,0
MALE,0.6810694984251113,7,3
MALE,0.7509480566620655,7,4
MALE,0.9497791866081905,34,16
MALE,0.03781795481868655,0,0
MALE,0.7971240053299301,14,4
MALE,0.0448031836232361,0,0
MALE,0.40833465149201154,0,0
MALE,0.21455709107468923,0,0
MALE,0.8944056735532956,27,17
MALE,0.816203921535213,16,6
MALE,0.6891012689056036,7,4
MALE,0.32922310175432323,0,0
MALE,0.40327516446860356,0,0
MALE,0.18596187087783056,0,0
MALE,0.4687614958433929,1,1
MALE,0.29460872912047664,0,0
MALE,0.7749451474302037,15,7
MALE,0.8438032869636206,19,6
MALE,0.607975920487949,3,1
MALE,0.21744861241116864,0,0
MALE,0.5329974133983384,0,0
MALE,0.05749930927437241,0,0
MALE,0.9900669829668244,49,27
MALE,0.41713205149821087,0,0
MALE,0.143038318831456,0,0
MALE,0.27795520838120413,0,0
MALE,0.9685858759385269,43,21
MALE,0.4697735566194805,0,0
MALE,0.29883734021537145,0,0
MALE,0.6914741556313175,5,1
MALE,0.42351147631178765,0,0
MALE,0.7938426868125189,12,6
MALE,0.9893105371019736,48,25
MALE,0.6999437689298412,6,1
MALE,0.9034491134076035,23,14
MALE,0.6654147895420256,3,1
MALE,0.8943657874769745,26,8
MALE,0.3074091667005443,0,0
MALE,0.8504635234285222,15,9
MALE,0.4345239322908767,1,1
MALE,0.623492083743789,2,1
MALE,0.04086270641480294,0,0
MALE,0.15768874754240847,0,0
MALE,0.26369195674806667,0,0
MALE,0.3054399902511373,0,0
MALE,0.4000767097691954,0,0
MALE,0.36175938899028814,0,0
MALE,0.13378457745028427,0,0
MALE,0.11758047330783461,0,0
MALE,0.3582782896354111,0,0
MALE,0.7220624880046635,9,3
MALE,0.16460289665010963,0,0
MALE,0.20890766820773266,0,0
MALE,0.026097778072466937,0,0
MALE,0.7041041991166873,3,0
MALE,0.7267529115194024,6,4
MALE,0.04610169344627835,0,0
MALE,0.7113685762433309,3,1
MALE,0.8915895497850274,20,12
MALE,0.3150730622824548,0,0
MALE,0.7138272793027696,6,5
MALE,0.14243589809724766,0,0
MALE,0.6414479270227708,8,4
MALE,0.9498561266986123,40,19
MALE,0.9235063398602754,28,9
MALE,0.078119445893299,0,0
MALE,0.7784078966103365,8,5
MALE,0.9583008826080056,41,20
MALE,0.9610064726511055,34,11
MALE,0.3510610592169947,1,1
MALE,0.7342046787577681,6,3
MALE,0.41544786430107883,0,0
MALE,0.9199941375999943,25,12
MALE,0.20193366328589635,0,0
MALE,0.8216063219030978,17,7
MALE,0.7858711776170145,15,8
MALE,0.7248490404589657,6,4
MALE,0.9204448895986559,27,12
MALE,0.7764312928065321,10,6
MALE,0.20223721830718888,0,0
MALE,0.14366039038432588,0,0
MALE,0.4567303835113403,0,0
MALE,0.7726034255249116,11,2
MALE,0.18936980069141396,0,0
MALE,0.5104154457258174,1,1
MALE,0.4878075224000411,0,0
MALE,0.9993556143786636,50,22
MALE,0.3577922474666577,1,0
MALE,0.8184668260829471,12,9
MALE,0.40617161265738544,0,0
MALE,0.4023628604234194,1,0
MALE,0.36221290608217316,0,0
MALE,0.21791122070127777,0,0
MALE,0.06828212374556919,0,0
MALE,0.31366914358112785,0,0
MALE,0.8809961093086973,23,9
MALE,0.8888332572180452,29,12
MALE,0.12050018792121175,0,0
MALE,0.27983970379486844,0,0
MALE,0.4124397683466886,0,0
MALE,0.2839930273523993,0,0
MALE,0.4922344585244043,1,1
MALE,0.20613885224128015,0,0
MALE,0.3988895817525553,0,0
MALE,0.3972851328802154,0,0
MALE,0.9859442624286161,47,22
MALE,0.5795517975471669,0,0
MALE,0.6208788766875261,5,2
MALE,0.7887273221531628,14,6
MALE,0.17385778722294976,0,0
MALE,0.3412331015812279,0,0
MALE,0.17367141318057733,0,0
MALE,0.7232009470271825,8,3
MALE,0.24150779111341047,0,0
MALE,0.3443705034012283,0,0
MALE,0.23608868240730452,0,0
MALE,0.21025770453275927,0,0
MALE,0.5262355784977155,3,1
MALE,0.08662042636049816,0,0
MALE,0.9321588732626791,39,17
MALE,0.5316271912663186,2,2
MALE,0.3388497006028298,0,0
MALE,0.10604619613156907,0,0
MALE,0.4527644819037866,0,0
MALE,0.2046033175081753,0,0
MALE,0.623861156539013,3,1
MALE,0.30319105080987674,0,0
MALE,0.2574899824907374,0,0
MALE,0.7008641119733312,7,5
MALE,0.07945816463723987,0,0
MALE,0.45557646003562935,0,0
MALE,0.8854005219751065,28,14
MALE,0.38701153858785264,1,0
MALE,0.3027428112081474,0,0
MALE,0.7713103809319236,4,2
MALE,0.5959636773716717,1,0
MALE,0.0989415358703275,0,0
MALE,0.20998377265548673,0,0
MALE,0.9340271172056525,28,11
MALE,0.9250981063910287,34,14
MALE,0.21496898521177255,0,0
MALE,0.13444211830108688,0,0
MALE,0.004786187879430526,0,0
MALE,0.2873568150011061,0,0
MALE,0.5113945807917506,1,1
